year,sminp_gPm2,labilep_gPm2,secondp_gPm2,occlp_gPm2,primp_gPm2,litr1p_gPm2,litr2p_gPm2,litr3p_gPm2,vegp_gPm2,storep_gPm2,totsomp_gPm2,p_uptake_gPm2yr,p_efflux_gPm2yr,sminp_leached_gPm2yr,total_inorganic_gPm2,total_ecosystem_gPm2
1929.5833,116.47285,0.14743574,116.19915,0.6414603,0.031557228,220.80049,474.45001,233.9635,1.6812924,0.73113763,120.40431,0.66156948,0.10117592,4.0016271e-10,233.49245,1285.5232
1929.6667,116.44614,0.14671372,116.1738,0.64157844,0.031557404,221.12682,475.11618,234.29356,1.7100222,0.74629503,120.35532,0.6799674,0.12033598,3.6516351e-10,233.43979,1286.788
1929.75,116.41821,0.14532778,116.14844,0.64169651,0.031557579,221.37833,475.62906,234.54765,1.7477118,0.77078366,120.3073,0.67765105,0.26598126,4.1848322e-10,233.38522,1287.7661
1929.8333,116.39032,0.1439729,116.12308,0.64181459,0.03155775,221.33456,475.53366,234.50111,1.7657603,0.8117637,120.25929,0.67077315,0.59139103,5.740175e-10,233.33075,1287.5369
1929.9167,116.36279,0.14280547,116.09772,0.64193267,0.031557925,221.2899,475.43661,234.45374,1.7563348,0.82553369,120.21137,0.65965599,1.3119028,6.2296401e-10,233.27679,1287.2503
1930,116.33583,0.14217088,116.07194,0.64205259,0.031558104,221.24863,475.34644,234.40977,1.6978805,0.78973371,120.16269,0.64819038,0.74280769,6.6597772e-10,233.22356,1286.8787
1930.0833,116.31097,0.14198892,116.04742,0.64216673,0.031558271,221.21336,475.26883,234.37201,1.6448812,0.77975678,120.11674,0.63291323,0.7185716,6.9345535e-10,233.1741,1286.5697
1930.1667,116.28709,0.1423313,116.0229,0.64228082,0.031558439,221.17935,475.19376,234.33551,1.5901146,0.76718158,120.07145,0.62008846,0.696697,7.3912376e-10,233.12617,1286.2636
1930.25,116.26317,0.14309309,115.99756,0.64239877,0.031558614,221.14865,475.12531,234.30232,1.5552801,0.74996614,120.02437,0.61674982,0.67898113,7.8008366e-10,233.07776,1285.9837
1930.3333,116.24067,0.14460991,115.97223,0.64251667,0.031558786,221.12372,475.06866,234.27498,1.4102355,0.68457073,119.97591,0.59799445,0.69485712,8.1572327e-10,233.03159,1285.5696
1930.4167,116.21963,0.14690167,115.94691,0.64263457,0.031558961,221.11964,475.05481,234.26883,1.2994353,0.65219784,119.9283,0.58040667,0.55555671,8.1650425e-10,232.98764,1285.3108
1930.5,116.19898,0.14939798,115.92162,0.64275247,0.031559132,221.45404,475.73831,234.60762,1.2882549,0.61682862,119.88107,0.58781248,0.18678218,5.7215344e-10,232.94429,1286.5304
1930.5833,116.17678,0.15126935,115.89592,0.64287221,0.031559307,222.00995,476.87766,235.17189,1.3092817,0.58755445,119.83313,0.60912097,0.20091377,4.5633916e-10,232.89839,1288.6879
1930.6667,116.15437,0.15279639,115.87066,0.64299005,0.031559482,222.47078,477.82138,235.63922,1.3265935,0.58821857,119.78633,0.61170703,0.30388534,4.1303055e-10,232.85237,1290.485
1930.75,116.13078,0.15368925,115.84541,0.64310783,0.031559654,222.64413,478.17224,235.81352,1.3211386,0.63368493,119.74191,0.60600293,0.45762759,4.7089593e-10,232.80455,1291.1312
1930.8333,116.10678,0.15435514,115.82016,0.64322561,0.031559825,222.69913,478.2796,235.86742,1.3135912,0.64961708,119.69806,0.6118443,0.66563505,5.2955496e-10,232.75607,1291.2636
1930.9167,116.08201,0.1546046,115.79492,0.64334333,0.03156,222.70987,478.29602,235.87631,1.3013102,0.65608191,119.65417,0.62023669,1.059449,6.062601e-10,232.70642,1291.2002
1931,116.05659,0.15472156,115.76928,0.64346296,0.031560175,222.71698,478.30493,235.88145,1.2562792,0.62902689,119.62899,0.36550516,0.44765475,6.5356903e-10,232.65561,1291.0733
1931.0833,116.03266,0.15497544,115.74489,0.6435768,0.031560339,222.71809,478.30176,235.88058,1.2372526,0.63128352,119.62344,0.35410976,0.43136621,7.1718737e-10,232.60765,1291
1931.1667,116.00865,0.15517758,115.7205,0.64369059,0.031560507,222.71591,478.29181,235.87634,1.2093875,0.63154632,119.6179,0.35400993,0.42255667,7.8145512e-10,232.55957,1290.9024
1931.25,115.98384,0.15539253,115.69529,0.64380825,0.031560678,222.70074,478.2547,235.85873,1.173964,0.60417634,119.61213,0.35392067,0.41086939,8.6823437e-10,232.5099,1290.7144
1931.3333,115.95898,0.15557602,115.67009,0.64392585,0.031560849,222.69261,478.23187,235.84824,1.1429731,0.59694737,119.60637,0.3548944,0.39351073,8.97454e-10,232.46013,1290.5791
1931.4167,115.93414,0.15576607,115.64489,0.64404345,0.031561021,222.75406,478.35297,235.90884,1.1169944,0.58564615,119.6006,0.35501295,0.20693946,8.0598489e-10,232.4104,1290.7295
1931.5,115.909,0.15579261,115.61971,0.64416099,0.031561192,223.22711,479.32294,236.38914,1.1291361,0.53143477,119.59485,0.36976004,0.043705374,5.281488e-10,232.36023,1292.5549
1931.5833,115.88359,0.15588957,115.59411,0.64428043,0.031561363,223.72821,480.35034,236.89764,1.1554052,0.4891063,119.58903,0.36810929,0.048407871,4.346456e-10,232.30943,1294.5192
1931.6667,115.85873,0.15605989,115.56892,0.64439797,0.031561535,224.1572,481.22955,237.33275,1.1747119,0.47788584,119.58311,0.37228063,0.06172131,3.9826448e-10,232.25966,1296.2148
1931.75,115.83392,0.15624745,115.54375,0.64451545,0.031561706,224.32097,481.56174,237.49754,1.1771721,0.52545059,119.57705,0.37095818,0.1417353,4.596924e-10,232.20999,1296.8699
1931.8333,115.80913,0.1564485,115.51859,0.64463294,0.031561878,224.32095,481.55643,237.49561,1.1876839,0.55353707,119.57095,0.36996698,0.22692296,5.1279436e-10,232.16035,1296.8455
1931.9167,115.78437,0.15666182,115.49344,0.64475036,0.031562045,224.32474,481.55887,237.49748,1.1848587,0.56960839,119.56486,0.36878043,0.62311769,5.533593e-10,232.11078,1296.8113
1932,115.75949,0.15702562,115.46787,0.64486969,0.03156222,224.33099,481.56628,237.50183,1.1062897,0.55534554,119.53896,0.60922366,0.52171195,5.8125244e-10,232.06082,1296.6606
1932.0833,115.7367,0.15784732,115.44356,0.64498323,0.031562384,224.34038,481.58023,237.5094,1.06249,0.55010563,119.49512,0.60841948,0.57427377,6.060864e-10,232.01465,1296.5523
1932.1667,115.71439,0.15891245,115.41925,0.64509672,0.031562548,224.35214,481.59903,237.51936,1.0427163,0.55170488,119.45145,0.60061556,0.57619518,6.3424838e-10,231.96919,1296.4856
1932.25,115.69232,0.16054989,115.39413,0.64521402,0.031562716,224.36636,481.62274,237.5318,0.96089345,0.50841582,119.40578,0.5840556,0.53959465,6.6527966e-10,231.92378,1296.3198
1932.3333,115.67202,0.16312498,115.36903,0.64533132,0.031562887,224.38988,481.66553,237.55363,0.89497244,0.47879341,119.36016,0.56154084,0.50681651,6.8827838e-10,231.88106,1296.224
1932.4167,115.65175,0.16570161,115.34394,0.64544863,0.031563055,224.41895,481.71979,237.58116,0.82851565,0.45879284,119.31713,0.54451329,0.48519722,7.013411e-10,231.83841,1296.1628
1932.5,115.63319,0.16918597,115.31888,0.64556587,0.031563222,224.58083,482.04791,237.74414,0.75727481,0.41461065,119.2742,0.53536171,0.25824505,6.0433847e-10,231.7984,1296.6174
1932.5833,115.61464,0.17287283,115.29343,0.64568502,0.031563394,225.0742,483.0592,238.24496,0.78410864,0.38861191,119.22921,0.54839057,0.22358249,4.6996684e-10,231.75821,1298.5385
1932.6667,115.59635,0.17647132,115.26842,0.64580226,0.031563565,225.42926,483.78531,238.60458,0.78705621,0.43543029,119.18632,0.53982854,0.2591497,4.4640389e-10,231.7186,1299.9466
1932.75,115.57693,0.17944989,115.24342,0.64591938,0.031563733,225.64482,484.22348,238.82193,0.80118072,0.44564971,119.14575,0.53845066,0.43819565,4.6679233e-10,231.67731,1300.76
1932.8333,115.5571,0.1821965,115.21845,0.64603657,0.0315639,225.65752,484.24374,238.83267,0.80197543,0.45275196,119.10558,0.54268563,0.53411072,5.7733057e-10,231.63536,1300.7296
1932.9167,115.53684,0.18470971,115.1935,0.64615369,0.031564068,225.62111,484.16318,238.79349,0.80018461,0.45844579,119.06544,0.53340429,0.72379047,6.922275e-10,231.59276,1300.4946
1933,115.51639,0.18732163,115.16816,0.64627272,0.031564239,225.58783,484.0889,238.75745,0.77191043,0.44170883,119.02364,0.54063851,0.53499329,7.5107109e-10,231.54971,1300.2211
1933.0833,115.4977,0.19021603,115.14406,0.64638597,0.031564403,225.5587,484.02341,238.72568,0.74588448,0.43419269,118.98232,0.53637153,0.54539293,8.1514151e-10,231.50993,1299.98
1933.1667,115.47974,0.19348103,115.11998,0.64649916,0.031564564,225.53041,483.95969,238.69482,0.73665506,0.43524098,118.94009,0.53610414,0.55277598,8.9080293e-10,231.47128,1299.7682
1933.25,115.46199,0.19728281,115.09512,0.64661616,0.031564731,225.50311,483.8978,238.66489,0.72575188,0.42224017,118.89512,0.53699124,0.56037617,9.6751629e-10,231.43259,1299.5415
1933.3333,115.44518,0.20156996,115.07027,0.64673316,0.031564899,225.48174,483.84818,238.64104,0.71726871,0.39910901,118.84761,0.54245508,0.54095596,1.0252217e-09,231.39531,1299.3302
1933.4167,115.42875,0.20604008,115.04546,0.64685017,0.031565066,225.51567,483.91302,238.67368,0.71174216,0.39801678,118.79964,0.53945792,0.37330812,9.6599118e-10,231.35866,1299.3705
1933.5,115.41103,0.20980117,115.02066,0.64696711,0.031565234,225.95139,484.80753,239.11644,0.73577768,0.36148044,118.75268,0.57687795,0.16388346,6.7672873e-10,231.32002,1301.0454
1933.5833,115.39089,0.21248026,114.99549,0.64708596,0.031565402,226.34784,485.61908,239.5184,0.77530849,0.33986989,118.70573,0.58564734,0.15351434,5.8999861e-10,231.27751,1302.5837
1933.6667,115.36978,0.21441634,114.97074,0.64720285,0.031565569,226.66754,486.27405,239.84247,0.79431939,0.36556312,118.66077,0.59950328,0.24061537,5.5832039e-10,231.2337,1303.8385
1933.75,115.34684,0.21537262,114.94601,0.64731973,0.031565733,226.78474,486.51096,239.96007,0.80253124,0.40343678,118.61858,0.59513998,0.42960906,6.5494887e-10,231.1871,1304.2674
1933.8333,115.32301,0.21585515,114.92128,0.64743656,0.031565901,226.74237,486.41849,239.91496,0.80528665,0.41377068,118.57692,0.59233981,0.53347123,8.0916296e-10,231.13914,1304.0109
1933.9167,115.29897,0.21622308,114.89656,0.64755338,0.031566069,226.70602,486.33868,239.87601,0.80336362,0.42055464,118.53539,0.58833474,0.73074538,8.9110458e-10,231.09088,1303.7708
1934,115.27555,0.21712562,114.87144,0.64767212,0.031566236,226.66884,486.25711,239.83617,0.75820816,0.40124181,118.49207,0.57672435,0.53009546,1.0019398e-09,231.04335,1303.4571
1934.0833,115.25452,0.21864942,114.84755,0.64778507,0.031566396,226.63626,486.18524,239.80115,0.72192585,0.39156786,118.45116,0.55884373,0.52309555,1.107152e-09,231.00008,1303.1875
1934.1667,115.23362,0.22023222,114.82368,0.64789796,0.031566557,226.60835,486.12296,239.77087,0.71603721,0.39675209,118.41162,0.55184728,0.5202018,1.1954233e-09,230.957,1302.9836
1934.25,115.21277,0.22226501,114.799,0.64801472,0.03156672,226.58197,486.06369,239.7421,0.71007037,0.37052929,118.36977,0.55645049,0.52775997,1.2863035e-09,230.91362,1302.7516
1934.3333,115.19331,0.2250348,114.77435,0.64813143,0.031566888,226.56088,486.01532,239.71872,0.70054615,0.36507785,118.32492,0.55418408,0.5613988,1.3392472e-09,230.87239,1302.5579
1934.4167,115.17426,0.22800191,114.74972,0.64824808,0.031567052,226.63834,486.1709,239.79605,0.69758254,0.36145988,118.28016,0.5519411,0.32014039,1.132416e-09,230.8318,1302.7762
1934.5,115.15449,0.23057021,114.7251,0.64836472,0.031567216,227.08482,487.08932,240.25032,0.72646314,0.3410424,118.23496,0.59530842,0.1872651,7.9127521e-10,230.79008,1304.5169
1934.5833,115.13337,0.23262903,114.7001,0.64848328,0.031567384,227.53041,488.00543,240.70343,0.76140541,0.34303984,118.18826,0.59889972,0.18347201,6.6684452e-10,230.74615,1306.2781
1934.6667,115.11137,0.23400036,114.67552,0.64859986,0.031567547,227.84998,488.66125,241.02777,0.75997019,0.39422691,118.14466,0.60315448,0.26638186,6.2161104e-10,230.70107,1307.539
1934.75,115.08829,0.23479369,114.65095,0.64871645,0.031567711,228.07259,489.11627,241.25301,0.77358299,0.40185088,118.10244,0.59989154,0.54104388,6.4972933e-10,230.65431,1308.3741
1934.8333,115.06519,0.23557445,114.62639,0.64883298,0.031567875,228.04654,489.0575,241.22449,0.77124351,0.40691265,118.06044,0.58962584,0.62583685,9.1553265e-10,230.60756,1308.1746
1934.9167,115.04207,0.23634079,114.60184,0.6489495,0.031568039,227.97247,488.89987,241.14708,0.76621014,0.40999094,118.01837,0.57869214,0.78643847,1.2169398e-09,230.56078,1307.7748
1935,115.01929,0.23749389,114.57689,0.64906794,0.031568207,227.90498,488.75574,241.07628,0.74355006,0.39735276,117.97509,0.57253635,0.60851139,1.4305909e-09,230.51431,1307.3673
1935.0833,114.99831,0.23894952,114.55316,0.64918059,0.031568367,227.84819,488.63391,241.01653,0.7359007,0.39830041,117.93303,0.5700717,0.61606526,1.5473783e-09,230.47118,1307.0371
1935.1667,114.9776,0.24054646,114.52945,0.64929318,0.031568523,227.79428,488.51807,240.95972,0.72518331,0.39865199,117.89124,0.56528687,0.61059165,1.6246711e-09,230.42845,1306.7156
1935.25,114.95659,0.24240129,114.50495,0.64940965,0.031568687,227.74208,488.40561,240.90462,0.70929801,0.38905394,117.84806,0.56097049,0.59612507,1.6628482e-09,230.38493,1306.3837
1935.3333,114.93716,0.24508837,114.48046,0.64952606,0.031568851,227.69165,488.29675,240.8513,0.65473455,0.33061609,117.80268,0.54883039,0.53464562,1.7002673e-09,230.34381,1305.9716
1935.4167,114.91898,0.24842644,114.456,0.64964241,0.031569015,227.6485,488.20294,240.80544,0.56106919,0.29831353,117.76004,0.5140115,0.47142988,1.7268275e-09,230.30463,1305.5808
1935.5,114.90228,0.25253311,114.43156,0.64975876,0.031569175,227.75702,488.4227,240.91452,0.48230886,0.25514093,117.71876,0.49275979,0.32728487,1.3194165e-09,230.2677,1305.8181
1935.5833,114.88429,0.25615141,114.40675,0.64987701,0.031569343,228.23134,489.39868,241.39737,0.49830589,0.23384264,117.67808,0.54483563,0.34324923,9.0437902e-10,230.22862,1307.6662
1935.6667,114.86533,0.25901145,114.38235,0.6499933,0.031569503,228.6657,490.29242,241.83955,0.51038086,0.25929984,117.63864,0.54104263,0.37769696,7.6180878e-10,230.18825,1309.3943
1935.75,114.84631,0.26184684,114.35798,0.65010959,0.031569667,228.87506,490.72003,242.05156,0.50186121,0.312475,117.60073,0.52970141,0.436874,8.0050122e-10,230.14781,1310.2095
1935.8333,114.82714,0.26459539,114.33363,0.65022582,0.031569827,228.91862,490.8045,242.09402,0.49122977,0.30334544,117.56361,0.52355134,0.47650963,9.1478292e-10,230.10715,1310.2825
1935.9167,114.80819,0.26744685,114.3093,0.65034205,0.031569991,228.93541,490.83377,242.10913,0.4857322,0.30285129,117.52573,0.52757198,0.61254501,9.8285846e-10,230.06685,1310.2595
1936,114.78609,0.26882732,114.28458,0.65046018,0.031570155,228.94501,490.8483,242.1169,0.47566167,0.29655662,117.50346,0.37803093,0.39363974,1.0812187e-09,230.02153,1310.2074
1936.0833,114.76224,0.26865092,114.26106,0.65057254,0.031570312,228.95137,490.85632,242.12143,0.46612579,0.29371881,117.49847,0.37043932,0.39788228,1.1619145e-09,229.97411,1310.1615
1936.1667,114.73853,0.26854429,114.23756,0.65068489,0.031570468,228.95607,490.86102,242.12428,0.4587298,0.2916626,117.49347,0.36462659,0.3911362,1.2362905e-09,229.92688,1310.112
1936.25,114.71414,0.2685039,114.21326,0.650801,0.031570628,228.96149,490.8671,242.12781,0.44969982,0.26135358,117.4883,0.36054584,0.36040047,1.2861828e-09,229.87827,1310.0341
1936.3333,114.68974,0.26844668,114.18896,0.65091711,0.031570792,228.96999,490.87955,242.13449,0.44192323,0.23029676,117.48311,0.36215079,0.32452244,1.30781e-09,229.82965,1309.969
1936.4167,114.66519,0.26831245,114.16468,0.65103316,0.031570952,228.99785,490.93243,242.1611,0.45043027,0.23568086,117.47792,0.36408195,0.28518945,1.2449261e-09,229.78078,1310.0362
1936.5,114.64011,0.2678839,114.1404,0.65114921,0.031571113,229.31721,491.58978,242.48608,0.46703359,0.21125804,117.47276,0.39444238,0.23123196,8.4307122e-10,229.73111,1311.2752
1936.5833,114.6144,0.26732853,114.11572,0.65126717,0.031571276,229.65608,492.28717,242.8307,0.48985454,0.20472212,117.46733,0.39125335,0.22917752,7.43196e-10,229.68027,1312.6161
1936.6667,114.58983,0.26717645,114.09144,0.65138316,0.031571437,229.92401,492.83783,243.1026,0.50727099,0.20725459,117.46184,0.38602072,0.26985011,6.773565e-10,229.63139,1313.6722
1936.75,114.56536,0.26707655,114.06716,0.65149915,0.031571597,230.0533,493.10114,243.23286,0.48054245,0.28125009,117.45625,0.38070992,0.34214133,7.2426587e-10,229.58267,1314.188
1936.8333,114.54104,0.26704746,114.04289,0.65161514,0.031571757,230.03064,493.04956,243.20782,0.47020707,0.2760379,117.45065,0.37692228,0.35385227,8.0499207e-10,229.53416,1314.019
1936.9167,114.51676,0.26704264,114.01863,0.65173107,0.031571917,229.99834,492.97784,243.17285,0.46663934,0.27704,117.44502,0.37208462,0.41014805,8.9304536e-10,229.48573,1313.8235
1937,114.49372,0.26790071,113.99398,0.65184885,0.031572081,229.96915,492.91251,243.14101,0.46123013,0.27650779,117.42451,0.52118981,0.48465505,9.3410901e-10,229.43903,1313.6239
1937.0833,114.47315,0.26942843,113.97053,0.65196091,0.031572234,229.94626,492.86038,243.11568,0.45950264,0.28056091,117.39088,0.52692091,0.5087263,9.4438257e-10,229.39664,1313.4499
1937.1667,114.45288,0.27110767,113.94709,0.65207297,0.03157239,229.92184,492.80521,243.08885,0.45397836,0.28333628,117.35727,0.516083,0.49745211,9.7877551e-10,229.35472,1313.2652
1937.25,114.43264,0.27321973,113.92287,0.65218884,0.031572547,229.89409,492.74301,243.05853,0.44053203,0.26220149,117.32268,0.50310862,0.45670757,1.038815e-09,229.31248,1313.0335
1937.3333,114.41387,0.27610207,113.89868,0.65230465,0.031572707,229.86137,492.68423,243.02977,0.40024671,0.19849378,117.2876,0.65098858,0.47860101,1.0828939e-09,229.27252,1312.7342
1937.4167,114.39494,0.27889434,113.8745,0.6524204,0.031572867,229.77396,492.59991,242.98871,0.38187492,0.20201664,117.2587,0.85183036,0.60748762,1.0985026e-09,229.23233,1312.4376
1937.5,114.37475,0.28101012,113.85034,0.65253615,0.031573027,229.8018,492.78894,243.08275,0.40606233,0.20620181,117.23293,1.0740041,0.74164915,9.0110219e-10,229.19022,1312.709
1937.5833,114.35234,0.28212628,113.82581,0.65265381,0.031573188,229.98932,493.4191,243.39474,0.44059113,0.20263323,117.20752,1.4384476,1.0758308,7.0157247e-10,229.14449,1313.7985
1937.6667,114.32922,0.28264418,113.80167,0.65276951,0.031573348,230.06512,493.83286,243.60016,0.45819038,0.23362191,117.18232,1.4264532,1.5433505,6.3241451e-10,229.09787,1314.4701
1937.75,114.30631,0.28327921,113.77754,0.6528852,0.031573504,230.05765,494.04236,243.70488,0.41871974,0.29093021,117.15805,1.2818843,1.2171453,6.5570871e-10,229.05157,1314.7241
1937.8333,114.28333,0.28387511,113.75343,0.65300089,0.031573664,229.91092,493.87946,243.62555,0.42307073,0.29633713,117.13403,0.84069294,0.79131252,8.2005652e-10,229.0052,1314.2746
1937.9167,114.26151,0.28510261,113.72932,0.65311652,0.031573821,229.77682,493.68085,243.52826,0.42508173,0.29989001,117.11031,0.74990171,0.71645665,9.4591945e-10,228.96063,1313.7818
1938,114.24017,0.28678456,113.70482,0.653234,0.031573981,229.64339,493.47806,243.42886,0.42760444,0.30453271,117.08558,0.74446392,0.66518062,1.1016164e-09,228.91658,1313.2846
1938.0833,114.22012,0.28850934,113.68153,0.65334582,0.031574134,229.51929,493.29016,243.33679,0.42839336,0.30817586,117.06168,0.74372363,0.70101821,1.2361038e-09,228.87508,1312.8196
1938.1667,114.19988,0.29012388,113.65825,0.65345758,0.031574287,229.39862,493.11057,243.24881,0.42912394,0.3115454,117.03786,0.7607823,0.71811485,1.357867e-09,228.83328,1312.3697
1938.25,114.17867,0.29163042,113.63419,0.65357316,0.031574443,229.27646,492.93179,243.16132,0.43235248,0.28383711,117.01315,0.77609777,0.65439272,1.4646374e-09,228.78964,1311.8885
1938.3333,114.15734,0.29306611,113.61015,0.65368867,0.031574603,229.15854,492.76422,243.07932,0.4507308,0.24028511,116.98681,0.80498236,0.50299293,1.517873e-09,228.74582,1311.4257
1938.4167,114.13644,0.29472679,113.58613,0.65380412,0.03157476,229.17986,492.90063,243.14719,0.47847751,0.25553808,116.96021,1.0195409,0.63113683,1.1806653e-09,228.70268,1311.6245
1938.5,114.11418,0.29564437,113.56211,0.65391964,0.031574916,229.34767,493.44675,243.41759,0.51651233,0.26179421,116.93429,1.5261289,1.1039091,8.8705659e-10,228.65742,1312.5821
1938.5833,114.08893,0.29516312,113.5377,0.65403694,0.031575076,229.39499,493.77197,243.57956,0.55345917,0.27268973,116.90942,1.5330868,1.2284801,7.6911938e-10,228.60741,1313.0896
1938.6667,114.06463,0.29498726,113.5137,0.65415233,0.031575233,229.42358,494.04303,243.71466,0.54580891,0.3007583,116.88482,1.5113986,1.8295639,6.8443612e-10,228.55905,1313.4717
1938.75,114.04037,0.29484344,113.4897,0.65426773,0.031575389,229.39763,494.17206,243.77971,0.50311625,0.34331894,116.86161,1.3585159,1.289006,7.0875211e-10,228.51076,1313.5683
1938.8333,114.01627,0.2947903,113.4657,0.65438312,0.031575546,229.25768,494.00616,243.69899,0.5078426,0.34839904,116.83904,0.9068979,0.86615491,9.410438e-10,228.46272,1313.1208
1938.9167,113.99306,0.29522112,113.44171,0.65449846,0.031575702,229.12044,493.7825,243.58932,0.51181364,0.35327661,116.81667,0.79229373,0.75225639,1.0544974e-09,228.41606,1312.5901
1939,113.96963,0.29572833,113.41734,0.6546157,0.031575859,228.98529,493.56161,243.481,0.51725334,0.35987329,116.79294,0.79762602,0.70070994,1.1383832e-09,228.36888,1312.0668
1939.0833,113.94762,0.29635331,113.39414,0.65472722,0.031576011,228.85773,493.35263,243.37854,0.51842469,0.36381987,116.76936,0.79648566,0.75194448,1.2377898e-09,228.32442,1311.5649
1939.1667,113.92576,0.29705736,113.37096,0.65483868,0.03157616,228.73193,493.14682,243.27762,0.52007335,0.36824968,116.7458,0.79323763,0.7545892,1.3235535e-09,228.2802,1311.0706
1939.25,113.90329,0.29784557,113.34701,0.65495396,0.031576317,228.60428,492.93878,243.17569,0.51977611,0.3724198,116.72158,0.80887461,0.77374136,1.4018612e-09,228.23466,1310.5671
1939.3333,113.88098,0.29871073,113.32306,0.65506917,0.031576473,228.48016,492.74005,243.07834,0.52599084,0.2978175,116.69667,0.82185912,0.58319813,1.4175284e-09,228.18939,1310.0085
1939.4167,113.85928,0.29989395,113.29913,0.65518439,0.031576626,228.37599,492.58237,243.00122,0.54369515,0.30609313,116.67096,0.81919771,0.49372554,1.3464796e-09,228.14505,1309.6254
1939.5,113.83829,0.30145502,113.2752,0.65529954,0.031576782,228.50957,492.96988,243.19302,0.57455683,0.30364129,116.64558,1.479905,0.96885204,9.1801644e-10,228.10182,1310.2981
1939.5833,113.81521,0.30207583,113.25089,0.65541655,0.031576939,228.5981,493.32733,243.37083,0.62086284,0.32228279,116.61679,1.6217567,1.1630855,7.6436468e-10,228.05516,1310.9114
1939.6667,113.79263,0.30275443,113.22699,0.6555317,0.031577095,228.60529,493.4949,243.45499,0.60585344,0.36998656,116.58863,1.5759124,1.9037765,7.0175032e-10,228.00948,1311.1292
1939.75,113.7697,0.30325639,113.20309,0.6556468,0.031577248,228.56459,493.5372,243.47726,0.57477039,0.4058719,116.56206,1.2968888,1.2295473,8.0104451e-10,227.96326,1311.0851
1939.8333,113.7476,0.30420315,113.17921,0.6557619,0.031577405,228.41983,493.29422,243.35828,0.58078915,0.41168308,116.53553,0.73390245,0.68052119,1.1227175e-09,227.91835,1310.5187
1939.9167,113.72748,0.30621114,113.15533,0.65587693,0.031577557,228.2831,493.03568,243.2312,0.57309878,0.40702704,116.50924,0.63836378,0.60557806,1.7709353e-09,227.87648,1309.9159
1940,113.70654,0.30796605,113.13108,0.65599382,0.031577714,228.15517,492.79745,243.11424,0.56121665,0.39845881,116.48312,0.70150965,0.59823596,2.0873898e-09,227.83315,1309.3428
1940.0833,113.68629,0.30945602,113.10802,0.6561051,0.031577863,228.03783,492.58179,243.00839,0.55219734,0.39235309,116.45824,0.69255292,0.62810457,1.8397538e-09,227.79144,1308.8222
1940.1667,113.66618,0.31101322,113.08497,0.65621632,0.031578012,227.92163,492.36749,242.90323,0.5426622,0.3856211,116.43333,0.6869815,0.61959827,1.5966017e-09,227.74995,1308.304
1940.25,113.64538,0.31260371,113.06115,0.65633124,0.031578168,227.80521,492.15427,242.79863,0.53638715,0.32986477,116.40737,0.72672027,0.56305987,1.4761774e-09,227.70705,1307.7388
1940.3333,113.62438,0.31408072,113.03734,0.65644616,0.031578321,227.76466,492.10333,242.77406,0.55817693,0.29050544,116.37962,0.77620411,0.43402737,1.2076773e-09,227.66383,1307.5342
1940.4167,113.6032,0.31545001,113.01355,0.65656108,0.031578474,227.90356,492.46191,242.95172,0.59832072,0.2931169,116.3519,1.4521066,0.88776171,8.1945817e-10,227.62033,1308.1808
1940.5,113.57925,0.31533706,112.98976,0.65667599,0.031578626,227.9126,492.59323,243.01836,0.6514703,0.31474411,116.32335,1.672235,1.1216522,6.7085698e-10,227.57262,1308.3864
1940.5833,113.55473,0.31512529,112.96559,0.6567927,0.031578783,227.8622,492.59174,243.01984,0.70209998,0.3357552,116.29439,1.6626291,1.1949544,5.7283833e-10,227.52383,1308.3298
1940.6667,113.53004,0.31464157,112.94182,0.65690756,0.031578936,227.81914,492.58905,243.02022,0.73257345,0.36771736,116.26602,1.6416706,1.6163979,5.2116594e-10,227.47499,1308.2698
1940.75,113.50402,0.31345746,112.91804,0.65702236,0.031579088,227.78503,492.58511,243.01955,0.68917984,0.43756476,116.23956,1.3267494,1.2590237,5.9888222e-10,227.42412,1308.18
1940.8333,113.47771,0.31212866,112.89426,0.65713716,0.031579241,227.66599,492.36716,242.91296,0.69528311,0.44373479,116.21395,0.89212996,0.83916658,7.9426271e-10,227.37282,1307.6719
1940.9167,113.45167,0.31094918,112.87048,0.65725189,0.031579394,227.55005,492.14536,242.80423,0.6997329,0.44947988,116.18855,0.84156007,0.85212845,9.7536146e-10,227.32195,1307.1593
1941,113.42532,0.30980125,112.84631,0.65736854,0.031579547,227.42801,491.91037,242.68901,0.70232469,0.45371717,116.16269,0.8418504,0.75736749,1.1177244e-09,227.27037,1306.6165
1941.0833,113.40089,0.30905181,112.82332,0.65747952,0.031579696,227.31256,491.68726,242.57962,0.69745243,0.45413047,116.13805,0.82960141,0.79605389,1.2399994e-09,227.22234,1306.0914
1941.1667,113.37691,0.30853638,112.80032,0.65759045,0.031579841,227.19963,491.46924,242.47275,0.68352741,0.44819424,116.11347,0.81611705,0.78880203,1.2864958e-09,227.17496,1305.5617
1941.25,113.3525,0.30820376,112.77655,0.65770507,0.031579994,227.08467,491.24701,242.36382,0.66044408,0.41886187,116.08904,0.8123433,0.76503855,1.3109438e-09,227.12654,1304.9904
1941.3333,113.32851,0.30808923,112.75278,0.65781975,0.031580146,226.9852,491.05774,242.27115,0.66533893,0.33087113,116.06357,0.85905278,0.6125294,1.2488283e-09,227.07878,1304.4526
